"elapsed.time","NH3.bg","id","NH3.DFC","date.time","days","treatment","group","date.time.weather","date","time","temp","NH3_corr","air.temp.K","air.flow","dfc.area","ppm","n","NH3.flux","NH3.flux.hour","totaltan","tanloss","tanloss.per","cum.hour","cum.tan.per"
31,47.256312133,6,80.451677397,2025-07-01 10:00:00,1.29166666666667,"acid","acid treatment",2025-07-01 15:00:00,2025-07-01,10,23.7,33.195365264,296.85,2250,0.38465,0.033195365264,1.36277128657892e-09,0.111654333301394,6.69925999808364,6068.45257438191,0.00110394864522213,0.110394864522213,61.0032957017733,1.00525290350459
31,47.256312133,9,100.64275407,2025-07-01 11:00:00,1.29166666666667,"acid","acid treatment",2025-07-01 16:00:00,2025-07-01,11,24.6,53.386441937,297.75,2250,0.38465,0.053386441937,2.18505203160446e-09,0.179025292226484,10.741517533589,6068.45257438191,0.00177005874264134,0.177005874264134,83.6734835725874,1.37882734596653
32,38.4427533113333,3,80.566643728,2025-07-01 11:00:00,1.33333333333333,"acid","acid treatment",2025-07-01 16:00:00,2025-07-01,11,24.6,42.1238904166667,297.75,2250,0.38465,0.0421238904166667,1.72408740860907e-09,0.141257621185157,8.47545727110942,6068.45257438191,0.00139664225224215,0.139664225224215,35.6647284174382,0.587707129293513
32,38.4427533113333,6,73.989864507,2025-07-01 11:00:00,1.33333333333333,"acid","acid treatment",2025-07-01 16:00:00,2025-07-01,11,24.6,35.5471111956667,297.75,2250,0.38465,0.0355471111956667,1.45490661519305e-09,0.119203148565723,7.15218891394335,6068.45257438191,0.00117858528616281,0.117858528616281,67.9290201577868,1.11937960007384
32,38.4427533113333,9,77.558328199,2025-07-01 12:00:00,1.33333333333333,"acid","acid treatment",2025-07-01 17:00:00,2025-07-01,12,25.9,39.1155748876667,299.05,2250,0.38465,0.0391155748876667,1.59400062279825e-09,0.130599373917935,7.83596243507608,6068.45257438191,0.00129126203740238,0.129126203740238,92.96222355692,1.53189338496871
34,32.7312380656667,3,67.673032058,2025-07-01 12:00:00,1.41666666666667,"acid","acid treatment",2025-07-01 17:00:00,2025-07-01,12,25.9,34.9417939923333,299.05,2250,0.38465,0.0349417939923333,1.42391468220576e-09,0.116663923055546,6.99983538333275,6068.45257438191,0.0011534794574951,0.11534794574951,51.1400210718803,0.842719300267237
34,32.7312380656667,6,60.955763853,2025-07-01 13:00:00,1.41666666666667,"acid","acid treatment",2025-07-01 18:00:00,2025-07-01,13,26.8,28.2245257873333,299.95,2250,0.38465,0.0282245257873333,1.14672785912658e-09,0.0939535018457393,5.63721011074436,6068.45257438191,0.000928936996977113,0.0928936996977113,80.7184191824745,1.33013182838783
34,32.7312380656667,9,75.79306289,2025-07-01 13:00:00,1.41666666666667,"acid","acid treatment",2025-07-01 18:00:00,2025-07-01,13,26.8,43.0618248243333,299.95,2250,0.38465,0.0430618248243333,1.74954911777659e-09,0.143343745386489,8.60062472318934,6068.45257438191,0.00141726817796963,0.141726817796963,109.398810715185,1.80274640650591
35,26.73158455,3,58.895895896,2025-07-01 13:00:00,1.45833333333333,"acid","acid treatment",2025-07-01 18:00:00,2025-07-01,13,26.8,32.164311346,299.95,2250,0.38465,0.032164311346,1.30679651335833e-09,0.107068218193751,6.42409309162503,6068.45257438191,0.00105860481117451,0.105860481117451,57.8519853093592,0.953323513700718
35,26.73158455,6,46.014921501,2025-07-01 14:00:00,1.45833333333333,"acid","acid treatment",2025-07-01 19:00:00,2025-07-01,14,27.6,19.283336951,300.75,2250,0.38465,0.019283336951,7.81374312878948e-10,0.0640194204431393,3.84116522658836,6068.45257438191,0.000632972768511682,0.0632972768511682,85.4576068511408,1.40822731666227
35,26.73158455,9,60.279860117,2025-07-01 14:00:00,1.45833333333333,"acid","acid treatment",2025-07-01 19:00:00,2025-07-01,14,27.6,33.548275567,300.75,2250,0.38465,0.033548275567,1.35939961200952e-09,0.111378085863645,6.68268515181868,6068.45257438191,0.00110121733175106,0.110121733175106,117.040465652689,1.92867068199195
36,18.4545615303333,3,40.828880042,2025-07-01 15:00:00,1.5,"acid","acid treatment",2025-07-01 20:00:00,2025-07-01,15,28,22.3743185116667,301.15,2250,0.38465,0.0223743185116667,9.05418835033865e-10,0.0741826140452486,4.45095684271492,6068.45257438191,0.000733458289104,0.0733458289104,63.2895102765292,1.04292666871464
36,18.4545615303333,6,27.325948412,2025-07-01 15:00:00,1.5,"acid","acid treatment",2025-07-01 20:00:00,2025-07-01,15,28,8.87138688166667,301.15,2250,0.38465,0.00887138688166667,3.58997337565613e-10,0.0294133056497611,1.76479833898567,6068.45257438191,0.000290815214810411,0.0290815214810411,88.2605886339279,1.45441671582838
36,18.4545615303333,9,34.603733299,2025-07-01 15:00:00,1.5,"acid","acid treatment",2025-07-01 20:00:00,2025-07-01,15,28,16.1491717686667,301.15,2250,0.38465,0.0161491717686667,6.53506576386839e-10,0.0535429839277901,3.21257903566741,6068.45257438191,0.000529390152809198,0.0529390152809198,121.988097746432,2.01020105621996
37,15.089989446,3,25.770777214,2025-07-01 16:00:00,1.54166666666667,"acid","acid treatment",2025-07-01 21:00:00,2025-07-01,16,28.2,10.680787768,301.35,2250,0.38465,0.010680787768,4.31931289316652e-10,0.035388917139376,2.12333502836256,6068.45257438191,0.000349897276502788,0.0349897276502788,66.576656212068,1.09709444699498
37,15.089989446,6,20.734554066,2025-07-01 16:00:00,1.54166666666667,"acid","acid treatment",2025-07-01 21:00:00,2025-07-01,16,28.2,5.64456462,301.35,2250,0.38465,0.00564456462,2.28266315828527e-10,0.0187022749598589,1.12213649759153,6068.45257438191,0.000184913119751262,0.0184913119751262,89.7040560522165,1.47820313255646
37,15.089989446,9,26.615036697,2025-07-01 17:00:00,1.54166666666667,"acid","acid treatment",2025-07-01 22:00:00,2025-07-01,17,27.8,11.525047251,300.95,2250,0.38465,0.011525047251,4.66692630374827e-10,0.0382369771174053,2.29421862704432,6068.45257438191,0.000378056613102557,0.0378056613102557,124.741496577788,2.05557339451555
38,14.2675519896667,3,20.914151808,2025-07-01 17:00:00,1.58333333333333,"acid","acid treatment",2025-07-01 22:00:00,2025-07-01,17,27.8,6.64659981833333,300.95,2250,0.38465,0.00664659981833333,2.69145894564353e-10,0.0220516132929616,1.32309679757769,6068.45257438191,0.000218028695348658,0.0218028695348658,68.2998721250381,1.12549074558755
38,14.2675519896667,6,19.977708932,2025-07-01 17:00:00,1.58333333333333,"acid","acid treatment",2025-07-01 22:00:00,2025-07-01,17,27.8,5.71015694233333,300.95,2250,0.38465,0.00571015694233333,2.31225790682931e-10,0.0189447501242867,1.1366850074572,6068.45257438191,0.000187310520025441,0.0187310520025441,90.8334668047408,1.4968143145453
38,14.2675519896667,9,27.213630819,2025-07-01 18:00:00,1.58333333333333,"acid","acid treatment",2025-07-01 23:00:00,2025-07-01,18,27.8,12.9460788293333,300.95,2250,0.38465,0.0129460788293333,5.24235558459614e-10,0.0429515740088955,2.57709444053373,6068.45257438191,0.000424670772152523,0.0424670772152523,127.177153111577,2.0957097637783
40,14.3826470073333,3,19.846702729,2025-07-01 18:00:00,1.66666666666667,"acid","acid treatment",2025-07-01 23:00:00,2025-07-01,18,27.8,5.46405572166667,300.95,2250,0.38465,0.00546405572166667,2.21260224077431e-10,0.018128253103645,1.0876951862187,6068.45257438191,0.000179237651260624,0.0179237651260624,70.7106641088345,1.16521738024848
40,14.3826470073333,6,18.543051157,2025-07-01 19:00:00,1.66666666666667,"acid","acid treatment",2025-07-02,2025-07-01,19,25.6,4.16040414966667,298.75,2250,0.38465,0.00416040414966667,1.69711074403853e-10,0.0139047373928715,0.834284243572289,6068.45257438191,0.000137478909713201,0.0137478909713201,92.8044360557703,1.52929325751916
40,14.3826470073333,9,25.892731115,2025-07-01 19:00:00,1.66666666666667,"acid","acid treatment",2025-07-02,2025-07-01,19,25.6,11.5100841076667,298.75,2250,0.38465,0.0115100841076667,4.69518986646365e-10,0.0384685456339119,2.30811273803471,6068.45257438191,0.000380346177175127,0.0380346177175127,132.062360290146,2.17621145871107
41,13.169602329,3,18.509570889,2025-07-01 19:00:00,1.70833333333333,"acid","acid treatment",2025-07-02,2025-07-01,19,25.6,5.33996856,298.75,2250,0.38465,0.00533996856,2.17827828499067e-10,0.0178470306830501,1.07082184098301,6068.45257438191,0.000176457149142683,0.0176457149142683,71.7899226224353,1.18300212026865
41,13.169602329,6,17.56282286,2025-07-01 20:00:00,1.70833333333333,"acid","acid treatment",2025-07-02 01:00:00,2025-07-01,20,23.2,4.393220531,296.35,2250,0.38465,0.004393220531,1.80659435524938e-10,0.0148017565579776,0.888105393478658,6068.45257438191,0.000146347916967797,0.0146347916967797,93.6656308742958,1.54348459885321
41,13.169602329,9,23.966570918,2025-07-01 20:00:00,1.70833333333333,"acid","acid treatment",2025-07-02 01:00:00,2025-07-01,20,23.2,10.796968589,296.35,2250,0.38465,0.010796968589,4.43996434257133e-10,0.0363774364366206,2.18264618619724,6068.45257438191,0.000359670963799128,0.0359670963799128,134.307739752262,2.21321231575978
42,12.744958121,3,17.3383512,2025-07-01 21:00:00,1.75,"acid","acid treatment",2025-07-02 02:00:00,2025-07-01,21,21.3,4.593393079,294.45,2250,0.38465,0.004593393079,1.90109854305946e-10,0.0155760465792043,0.934562794752261,6068.45257438191,0.00015400347671786,0.015400347671786,72.792614940303,1.19952515156168
42,12.744958121,6,16.859497073,2025-07-01 21:00:00,1.75,"acid","acid treatment",2025-07-02 02:00:00,2025-07-01,21,21.3,4.114538952,294.45,2250,0.38465,0.004114538952,1.70291195908526e-10,0.0139522678042296,0.837136068253774,6068.45257438191,0.000137948852362752,0.0137948852362752,94.528251605162,1.55769943731974
42,12.744958121,9,21.833898119,2025-07-01 21:00:00,1.75,"acid","acid treatment",2025-07-02 02:00:00,2025-07-01,21,21.3,9.088939998,294.45,2250,0.38465,0.009088939998,3.76170083660994e-10,0.0308203000112635,1.84921800067581,6068.45257438191,0.00030472644846601,0.030472644846601,136.323671845698,2.24643218637304
43,12.9358454783333,3,16.574625004,2025-07-01 22:00:00,1.79166666666667,"acid","acid treatment",2025-07-02 03:00:00,2025-07-01,22,20.4,3.63877952566667,293.55,2250,0.38465,0.00363877952566667,1.51062349006905e-10,0.0123768133592325,0.742608801553949,6068.45257438191,0.000122372020288811,0.0122372020288811,73.6312007384561,1.21334392641201
43,12.9358454783333,6,16.530113659,2025-07-01 22:00:00,1.79166666666667,"acid","acid treatment",2025-07-02 03:00:00,2025-07-01,22,20.4,3.59426818066667,293.55,2250,0.38465,0.00359426818066667,1.4921447988328e-10,0.0122254140767128,0.733524844602765,6068.45257438191,0.000120875105409797,0.0120875105409797,95.3135820615903,1.57064063520836
43,12.9358454783333,9,21.133505377,2025-07-01 23:00:00,1.79166666666667,"acid","acid treatment",2025-07-02 04:00:00,2025-07-01,23,19.8,8.19765989866667,292.95,2250,0.38465,0.00819765989866667,3.41019309061649e-10,0.0279403330339947,1.67641998203968,6068.45257438191,0.000276251641005933,0.0276251641005933,138.086490837056,2.27548109084663
44,13.3585176783333,3,16.221419986,2025-07-01 23:00:00,1.83333333333333,"acid","acid treatment",2025-07-02 04:00:00,2025-07-01,23,19.8,2.86290230766667,292.95,2250,0.38465,0.00286290230766667,1.19095568606144e-10,0.00975771682514042,0.585463009508425,6068.45257438191,9.64764908899459e-05,0.00964764908899459,74.2952366439873,1.22428635197095
44,13.3585176783333,6,15.600023063,2025-07-01 23:00:00,1.83333333333333,"acid","acid treatment",2025-07-02 04:00:00,2025-07-01,23,19.8,2.24150538466667,292.95,2250,0.38465,0.00224150538466667,9.32457099935703e-11,0.00763979083290165,0.458387449974099,6068.45257438191,7.55361345179149e-05,0.00755361345179149,95.9095382088787,1.58046119720475
44,13.3585176783333,9,21.134490349,2025-07-02,1.83333333333333,"acid","acid treatment",2025-07-02 05:00:00,2025-07-02,0,19.2,7.77597267066667,292.35,2250,0.38465,0.00777597267066667,3.24141175943236e-10,0.0265574768502256,1.59344861101353,6068.45257438191,0.000262579066324142,0.0262579066324142,139.721425133583,2.30242262621314
46,15.7752233706667,3,17.433279619,2025-07-02,1.91666666666667,"acid","acid treatment",2025-07-02 05:00:00,2025-07-02,0,19.2,1.65805624833333,292.35,2250,0.38465,0.00165805624833333,6.91160225063805e-11,0.00566280159363127,0.339768095617876,6068.45257438191,5.59892479101203e-05,0.00559892479101203,75.2204677491136,1.23953292585095
46,15.7752233706667,6,19.253098003,2025-07-02 01:00:00,1.91666666666667,"acid","acid treatment",2025-07-02 06:00:00,2025-07-02,1,18.6,3.47787463233334,291.75,2250,0.38465,0.00347787463233334,1.45273243839493e-10,0.0119025014301181,0.714150085807084,6068.45257438191,0.000117682403718846,0.0117682403718846,97.0820757446599,1.59978305102843
46,15.7752233706667,9,35.79577778,2025-07-02 01:00:00,1.91666666666667,"acid","acid treatment",2025-07-02 06:00:00,2025-07-02,1,18.6,20.0205544093333,291.75,2250,0.38465,0.0200205544093333,8.36272491098282e-10,0.0685173281617033,4.1110396897022,6068.45257438191,0.000677444478524399,0.0677444478524399,145.425913434298,2.39642498069799
47,18.707025128,3,24.853395856,2025-07-02 01:00:00,1.95833333333333,"acid","acid treatment",2025-07-02 06:00:00,2025-07-02,1,18.6,6.146370728,291.75,2250,0.38465,0.006146370728,2.56738182910754e-10,0.0210350268810506,1.26210161286304,6068.45257438191,0.000207977502896047,0.0207977502896047,76.021402603354,1.25273126339126
47,18.707025128,6,27.715928413,2025-07-02 02:00:00,1.95833333333333,"acid","acid treatment",2025-07-02 07:00:00,2025-07-02,2,17.9,9.008903285,291.05,2250,0.38465,0.009008903285,3.77213213137627e-10,0.0309057655089647,1.85434593053788,6068.45257438191,0.000305571462874414,0.0305571462874414,98.3663237528324,1.62094574435809
47,18.707025128,9,30.250069308,2025-07-02 02:00:00,1.95833333333333,"acid","acid treatment",2025-07-02 07:00:00,2025-07-02,2,17.9,11.54304418,291.05,2250,0.38465,0.01154304418,4.83320627026509e-10,0.0395993391649226,2.37596034989536,6068.45257438191,0.000391526558174899,0.0391526558174899,148.669413454097,2.44987353253296
48,17.0897100586667,3,20.791168366,2025-07-02 03:00:00,2,"acid","acid treatment",2025-07-02 08:00:00,2025-07-02,3,17.4,3.70145830733333,290.55,2250,0.38465,0.00370145830733333,1.55251054296341e-10,0.0127200016117984,0.763200096707904,6068.45257438191,0.000125765190936775,0.0125765190936775,77.0340534581395,1.2694183980829
48,17.0897100586667,6,18.85688939,2025-07-02 03:00:00,2,"acid","acid treatment",2025-07-02 08:00:00,2025-07-02,3,17.4,1.76717933133333,290.55,2250,0.38465,0.00176717933133333,7.4121179151646e-11,0.00607288319264932,0.364372991558959,6068.45257438191,6.00438064057989e-05,0.00600438064057989,99.4756832138808,1.6392265078221
48,17.0897100586667,9,38.408128493,2025-07-02 03:00:00,2,"acid","acid treatment",2025-07-02 08:00:00,2025-07-02,3,17.4,21.3184184343333,290.55,2250,0.38465,0.0213184184343333,8.94162965797454e-10,0.0732604001802397,4.39562401081438,6068.45257438191,0.00072434017683035,0.072434017683035,152.055205634452,2.50566686928322
49,26.3347716193333,3,34.49624077,2025-07-02 04:00:00,2.04166666666667,"acid","acid treatment",2025-07-02 09:00:00,2025-07-02,4,17.1,8.16146915066667,290.25,2250,0.38465,0.00816146915066667,3.42672056504068e-10,0.0280757456418301,1.68454473850981,6068.45257438191,0.000277590492446319,0.0277590492446319,78.2579258757484,1.28958618225206
49,26.3347716193333,6,45.744947787,2025-07-02 04:00:00,2.04166666666667,"acid","acid treatment",2025-07-02 09:00:00,2025-07-02,4,17.1,19.4101761676667,290.25,2250,0.38465,0.0194101761676667,8.14966626926144e-10,0.0667716999092017,4.0063019945521,6068.45257438191,0.000660185104101297,0.0660185104101297,101.661020706936,1.67523795334745
49,26.3347716193333,9,51.025641697,2025-07-02 05:00:00,2.04166666666667,"acid","acid treatment",2025-07-02 10:00:00,2025-07-02,5,17,24.6908700776667,290.15,2250,0.38465,0.0246908700776667,1.03704211872276e-09,0.0849667493817931,5.09800496290759,6068.45257438191,0.000840083184373709,0.0840083184373709,156.802020121313,2.58388803734342
50,31.4959335873333,3,40.036779048,2025-07-02 05:00:00,2.08333333333333,"acid","acid treatment",2025-07-02 10:00:00,2025-07-02,5,17,8.54084546066667,290.15,2250,0.38465,0.00854084546066667,3.58724356183177e-10,0.0293909397879619,1.76345638727771,6068.45257438191,0.000290594079077454,0.0290594079077454,79.9819264386421,1.31799541082825
50,31.4959335873333,6,70.440376771,2025-07-02 05:00:00,2.08333333333333,"acid","acid treatment",2025-07-02 10:00:00,2025-07-02,5,17,38.9444431836667,290.15,2250,0.38465,0.0389444431836667,1.63570695340537e-09,0.13401644953748,8.0409869722488,6068.45257438191,0.00132504734505036,0.132504734505036,107.684665190337,1.77449957580504
50,31.4959335873333,9,63.824067972,2025-07-02 06:00:00,2.08333333333333,"acid","acid treatment",2025-07-02 11:00:00,2025-07-02,6,18.1,32.3281343846667,291.25,2250,0.38465,0.0323281343846667,1.35268690167947e-09,0.110828101281544,6.64968607689265,6068.45257438191,0.00109577952458003,0.109577952458003,162.675865641213,2.68068117279111
52,33.6746251606667,3,53.725376846,2025-07-02 06:00:00,2.16666666666667,"acid","acid treatment",2025-07-02 11:00:00,2025-07-02,6,18.1,20.0507516853333,291.25,2250,0.38465,0.0200507516853333,8.38971678688706e-10,0.0687384775165748,4.12430865099449,6068.45257438191,0.000679631026269421,0.0679631026269421,85.8696914769143,1.41501792136293
52,33.6746251606667,6,58.34898528,2025-07-02 07:00:00,2.16666666666667,"acid","acid treatment",2025-07-02 12:00:00,2025-07-02,7,18.8,24.6743601193333,291.95,2250,0.38465,0.0246743601193333,1.02995913848325e-09,0.0843864279116989,5.06318567470194,6068.45257438191,0.000834345430345172,0.0834345430345172,120.788837837288,1.99043885334459
52,33.6746251606667,9,60.041777415,2025-07-02 07:00:00,2.16666666666667,"acid","acid treatment",2025-07-02 12:00:00,2025-07-02,7,18.8,26.3671522543333,291.95,2250,0.38465,0.0263671522543333,1.10061980488204e-09,0.0901757849924421,5.41054709954652,6068.45257438191,0.000891585957577926,0.0891585957577926,174.736098817652,2.8794177210069
53,28.7238561823333,3,42.773946587,2025-07-02 07:00:00,2.20833333333333,"acid","acid treatment",2025-07-02 12:00:00,2025-07-02,7,18.8,14.0500904046667,291.95,2250,0.38465,0.0140500904046667,5.86480011591613e-10,0.0480513754096206,2.88308252457723,6068.45257438191,0.000475093524953664,0.0475093524953664,89.3733870647002,1.47275414892409
53,28.7238561823333,6,44.993165883,2025-07-02 08:00:00,2.20833333333333,"acid","acid treatment",2025-07-02 13:00:00,2025-07-02,8,18.7,16.2693097006667,291.85,2250,0.38465,0.0162693097006667,6.79347536290885e-10,0.0556601808326334,3.33961084995801,6068.45257438191,0.000550323300548848,0.0550323300548848,124.990236099617,2.05967228988929
53,28.7238561823333,9,59.985711088,2025-07-02 08:00:00,2.20833333333333,"acid","acid treatment",2025-07-02 13:00:00,2025-07-02,8,18.7,31.2618549056667,291.85,2250,0.38465,0.0312618549056667,1.30538200457131e-09,0.106952324912818,6.41713949476905,6068.45257438191,0.00105745895120926,0.105745895120926,180.64994211481,2.97686996644626
